Month,Revenue,Cost_of_Production,Operating_Expenses,Net_Profit,Risk_Score,Credit_Score,Budgeted_Revenue,Budgeted_Cost_of_Production,Revenue_Variance,Cost_Variance,Profit_Margin,Revenue_Growth_Rate,Operating_Margin,Budgeted_Net_Profit,Product_Category
2022-09-30,468479.8344062079,82711.96669664474,120451.3952891309,12181.448185604437,2.0750711305885283,653.12,366001.4411346215,67134.32159199647,11976.186276806764,-6401.465469561629,2.472781522360037,42.87791355030629,71.8939420620564,,Diagnostics
2022-10-31,133758.80021693613,71215.61000394145,100611.86981311912,77595.44317569643,7.597556998814926,346.28,138559.88918593404,99709.54322818325,11628.205304618345,-7020.250465882134,34.47841807945638,-35.44670026033402,22.056221297738553,,Diagnostics
2022-11-30,191076.9968042813,45767.49669318421,194557.09830109225,37961.743383894864,4.851993242598417,388.9,236431.3295982035,71401.11628065766,-5478.549281831673,0.0,14.388464384547596,29.40844495872159,27.425644766405842,,Diagnostics
2022-12-31,199328.45218237516,94996.21494198694,82003.8343515223,29235.273431085017,2.469254528121863,794.2,326702.15879594645,174121.129624025,12969.21704701595,0.0,9.383086883566461,16.76978146840934,69.37903749648834,,Diagnostics
2023-01-31,303147.1350977568,129812.02174064059,148121.15069340737,17027.501582571782,1.2932450125473118,633.54,421783.022575838,148726.44818928998,-31820.006156226063,-8798.737707406885,5.727248998671282,10.928728112337675,88.05370637570851,,Diagnostics
2023-02-28,534324.8591022693,96340.71892966404,76127.80060196537,27889.093062771142,6.7124279139028005,305.06,422315.8059977149,121817.19375777895,-27726.21982254021,-3719.865601638712,6.0113695139582894,45.59494556517874,81.55529160523108,,Diagnostics
2023-03-31,165207.8765386768,227695.16211743178,34024.21400846572,128603.08978295182,5.566884284535945,355.81,178637.76716672807,247594.8359382797,-10719.290778857398,-12470.18147268491,53.88752684470875,-70.90966820319797,82.24500809537865,,Diagnostics
2023-04-30,408626.3355586394,224819.50885845773,41012.73554834002,25450.468230224815,0.7353627333858388,664.93,377449.0894803544,152906.2769336554,10299.635739370304,-10844.672259386993,13.024775341630717,57.649822210967734,116.43924450848093,,Diagnostics
2023-05-31,473563.83456864714,160269.6368668493,43400.21414365582,68146.61246307657,7.941243445656769,302.78,235771.34585119606,82177.85607316336,36182.22041630883,-9958.584609487487,15.903314946319295,9.824927783977097,84.82505040076592,,Diagnostics
2023-06-30,172891.96241813622,150962.80525634091,158161.813572999,71611.13668661348,3.4087188679219707,388.44,126310.20283815639,137073.92010739652,-15153.375129276683,4741.77111131658,49.89227711912458,-70.63516718396536,-16.79103849266405,,Diagnostics
2023-07-31,371294.7646966407,88795.74334968616,77661.84557477286,46520.06304918809,9.091692935956686,601.8,474315.80801439536,80462.41103101039,3860.4897686334,1541.8190955078371,8.343091102952247,174.8018692671737,67.01882184020707,,Diagnostics
2023-08-31,156990.5093275895,263142.8227216362,65022.82814101486,62452.13275584228,2.2881787328975225,680.54,131732.35229163733,274975.7068211223,-13925.171614189512,23278.367730893453,36.36063704049044,-41.32940210605538,42.172828952522956,,Diagnostics
2023-09-30,111993.64006804368,74626.88465754967,120992.42639956561,97940.73254160624,5.928314556774712,658.58,103822.11563040157,92831.22903151382,-5718.00099660215,-1219.029677584516,77.61541335443185,-15.407682726361871,-63.14403430158403,,Diagnostics
2023-10-31,307845.7885448005,263264.05501401273,79602.4080322902,38699.80731503417,3.354258731842797,423.35,456676.15571954055,249096.97582831883,-39560.170058079406,30340.27044563171,6.836380032788354,245.82939354918804,59.21925335686078,,Diagnostics
2023-11-30,393938.30162186635,227415.7368213473,75840.75882259167,72693.07461989565,7.947653249691624,691.7,312357.7766790685,214858.481110208,18102.400236625133,1962.8684593898874,14.032807174009118,1.1889772807716992,69.91322772160203,,Diagnostics
2023-12-31,455646.486304858,87503.25742424326,155706.71022825415,28741.073409218803,1.9868981126434113,430.49,361411.33999956516,120940.03948834656,6873.661035790836,-1007.0604748202582,9.6266296976675,-11.770727025365952,44.32219985978363,,Diagnostics
2021-01-31,167101.58562476718,126441.23784212946,38678.13525720985,29642.588308311308,2.7114318431570386,487.59,321893.29566690495,102179.6992675178,8047.261985151565,-6993.88455704066,12.875836961461104,0.0,53.62694243816122,,Diagnostics
2021-02-28,342755.4234124989,59042.51353288923,180772.59011680042,14291.501462295184,0.9370425248105945,362.41,354922.47442040266,76180.74586470932,-21004.242017149503,1911.788364650587,3.180550114245812,86.62623938802302,92.7922757673335,,Diagnostics
2021-03-31,432926.55184937594,235605.07206627878,146819.6909205041,43738.67357489142,5.329357488062528,808.58,299498.19214535615,279198.32410753716,-11339.800608961903,13908.768690274392,8.511042186983566,-18.800930123362356,53.518704167334256,,Diagnostics
2021-04-30,264445.16005234886,201321.74511059347,117322.12529960719,25131.278849486367,8.26494952453313,782.54,430382.27769973816,246538.8491503068,-18691.649384868062,-1403.732208919499,6.094070159922193,-19.68646254943023,53.204510280511435,,Diagnostics
2021-05-31,148717.51998298793,54222.67858926393,202792.11635898345,82710.2201838711,1.3650156211603741,441.87,178675.87986706893,98539.16239679878,-6311.579745925447,-6273.173064220814,32.46097369010122,-36.1141014353278,0.5932759563391956,,Diagnostics
2021-06-30,166824.52091666128,205881.66825781227,50617.03703308522,111418.7924731717,2.5093307175937793,662.99,158730.33111049916,199411.03381280502,-1676.1287961062067,-5420.038331486127,76.19346765596265,-0.010054462818631708,67.41400040662676,,Diagnostics
2021-07-31,97688.41219571854,70561.0546934895,59104.43475247423,74259.40562421056,15.943088782570083,749.47,143506.00874187358,54177.0253575688,8392.106974475093,-469.6958578596218,58.81588042716639,-20.456453334758358,35.495020818903264,,Diagnostics
2021-08-31,452047.8105247554,245135.98484723986,37130.932923609056,118057.77708239215,3.0395337548917336,605.36,351379.4680812845,228057.7844963049,13784.102956891555,25840.348423555108,14.91214924045577,199.43935595857656,76.29391756894437,,Diagnostics
2021-09-30,271609.581893138,114679.21765867542,230476.98955245464,65899.04941850438,2.477687602284432,591.31,371924.65503198357,155933.98223510088,15402.487560102049,-2172.2388714733106,28.682854782903103,-29.54009917502103,53.52285839055564,,Diagnostics
2021-10-31,252739.4467547838,235155.0159107408,111615.20024724335,31816.228631351543,5.651688905633482,433.02,366113.42140282894,266114.25635656266,27443.430718244985,-18329.3953386444,8.638082874203848,18.527411205292193,44.96685074293338,,Diagnostics
2021-11-30,120351.2614622191,107223.68596085341,113698.49135349091,98101.95074450034,15.434956453236653,351.21,94009.05477195072,99376.5615786352,-8666.308668396712,11434.1131516486,93.4370551205542,-70.56700930597142,25.051332976970816,,Diagnostics
2021-12-31,586367.6204385962,207898.90410894682,35400.63152135737,74235.03453984184,2.8278056879300926,793.47,839117.6443884976,120588.75288571643,13392.984985409606,0.0,11.903472493406369,263.7990701431767,102.34630713641761,,Diagnostics
2022-01-31,569108.9927630334,165704.74117076644,70418.848476081,76556.10843992191,9.638338690114649,795.23,406674.67327034543,148634.99197809683,-29754.683448353444,-11606.354225426452,35.564874090452676,-11.388922042242147,116.59577914619312,,Diagnostics
2022-02-28,142950.96278384406,98080.82910752762,80065.68832961931,104199.44537803947,11.302569550748329,648.21,242932.77296611664,84366.78986415821,-5282.312999804052,-2809.9324948630274,32.684719612329,-36.45422965996452,33.98301054691612,,Diagnostics
2022-03-31,237819.32311389028,349161.7672430407,152847.9314689033,32064.661040737148,3.1210609661408157,486.47,165727.5084360421,240110.62806070258,-11397.89002226975,-11540.07415987301,18.289497520443945,-6.902355417393023,11.325238318352566,,Diagnostics
2022-04-30,174033.81388455373,301533.641505997,72250.86544021928,25140.83836389822,4.334668001728152,492.07,172192.04035978153,234563.18470890966,0.0,-14056.634090093694,19.25364064466347,0.3949712876184786,12.04239116184908,,Diagnostics
2022-05-31,239489.9692584758,318787.888359355,159952.61609748306,25958.1011805848,3.5402928832709004,699.28,260248.7937643328,410000.71859823517,-2943.9234698069067,9989.234441450086,18.18958158242337,28.705742821616077,16.572913164235867,,Diagnostics
2022-06-30,249264.4874062675,192959.3973947176,138830.89385272661,46343.44088885353,7.94548256906002,793.41,283021.814776008,269512.3899655792,0.0,14477.38792387774,11.178266352675253,32.09532296291901,58.325568199061614,,Diagnostics
2022-07-31,260541.86269760027,198513.19034485688,59470.674896117576,72446.77692835494,7.706026672123766,787.9,195281.53462395177,195116.53046144135,19928.01281751904,-9803.424776754871,40.687033584797724,-15.683973086988612,86.7578805694435,,Diagnostics
2022-08-31,113372.21502889488,278350.1923713526,162799.46706944116,98266.96548140809,3.69964219532487,728.93,234908.53387202666,356829.692256371,-6795.704899009583,-18913.51203310316,31.82698617836369,-28.71977282317943,33.49323497709002,,Diagnostics
2022-09-30,205526.47986677024,76086.5171201911,115657.12976070878,8178.125083084571,1.5819008644564816,653.12,309002.204179577,67697.77649393636,9272.629129823856,-6125.418342376249,3.636231011001758,57.79310920165432,41.96278482943867,,Diagnostics
2022-10-31,161913.13986873068,89205.1348538479,105582.00474141403,30780.53548601842,11.774949425256459,346.28,154977.70692054252,88023.85211105742,10845.11622642376,-8175.909924331831,26.605998602603556,-51.33912597835492,19.651768697370116,,Diagnostics
2022-11-30,318413.52687101444,108849.51332338051,194663.38003134105,45478.23604180538,3.577662119686642,388.9,329098.32328892243,42407.181085036005,-3679.999200761389,0.0,14.642001887934457,36.35244147628869,38.72065285917653,,Diagnostics
2022-12-31,184850.1672775627,133414.47043608833,132787.14318490814,33498.60771456504,3.64343273720498,794.2,123840.84204113256,130559.27810726559,14970.919679061677,0.0,10.990520746974733,14.974336562375353,54.20524900755206,,Diagnostics
2023-01-31,358537.2567585037,145121.43978182445,90067.49871559297,21888.920261994994,1.5707495662069526,633.54,333049.02802527207,132634.40961027998,-35093.36617506558,-9015.037985136856,5.633988909263459,9.97919859187329,47.43554236236608,,Diagnostics
2023-02-28,500612.50317257096,133655.15488262463,100857.63062083234,33382.83041695319,7.633897773547226,305.06,414463.83176586597,108186.20613102369,-33421.24312999571,-3106.8653463767523,9.21407907944368,36.55867602255494,62.407380017878666,,Diagnostics
2023-03-31,219095.39467386116,219085.50567014725,43424.36170543533,105001.46062271831,8.976332822445366,355.81,347792.4717423818,219735.92118665093,-16623.92055813377,-12646.850494026534,57.240454935759686,-44.56792578430913,74.00126856340876,,Diagnostics
2023-04-30,412034.5983908042,109481.8177740956,34477.459003918135,43941.152785330516,1.0003248167021686,664.93,192704.2702344432,119130.11617689695,8238.062547535232,-6031.751152260061,10.844750078342516,81.08968044949897,79.23818743058989,,Diagnostics
2023-05-31,343254.7904706684,96217.7320397718,29398.687085174468,53009.146157834264,4.732069031809325,302.78,261750.16178843472,111761.29866603366,49093.096698829075,-15828.583778253313,15.086852306543731,12.682935214822738,112.07615806214947,,Diagnostics
2023-06-30,72775.08523959974,166300.08594568056,129302.81893976078,70037.68679654924,3.2016288327894022,388.44,98615.65325361323,285396.6120879404,-14452.769880156233,6596.997589954715,70.8666204914252,-72.27301413112227,-17.46623626664211,,Diagnostics
2023-07-31,239446.70435604212,92706.65373726634,90986.08582754378,40424.29957423918,6.638054203357686,601.8,353035.3502368058,67708.98956439107,4945.464872320285,1679.9758135077263,7.366786501257294,200.35412116782481,82.84397910850916,,Diagnostics
2023-08-31,245366.61329988515,228270.02352428684,112858.11489229948,60364.50237393059,2.8284440975911154,680.54,166841.74321802825,228927.5858448774,-17035.606350938047,27651.2539877091,86.24011503908172,-43.921680522522045,38.1916455517791,,Diagnostics
2023-09-30,166622.19761847923,68907.5273527303,221267.89254695803,114397.60868497181,6.766167959468367,658.58,149910.26819780862,69019.07120128721,-8422.672417214317,-1714.2661723420467,97.16150056523948,-32.5230045494345,-41.7099439023034,,Diagnostics
2023-10-31,344927.61960360775,271544.8068094029,51219.01582172471,42682.034795388616,5.989053018754263,423.35,358245.18249341665,345703.05800691777,-37896.80145526991,22351.399445165458,6.66885778954651,289.08427177631194,79.51329230430646,,Diagnostics
2023-11-30,573870.4322467255,188784.12262337276,107543.17301311746,90580.0615572325,6.495457205633453,691.7,453766.2061074161,232473.6333724929,10174.416278943778,2285.1888850331634,10.39260751706642,1.4409425849152502,61.395901300877306,,Diagnostics
2023-12-31,509779.4768891839,114231.26247769038,126104.28738526645,45019.192439003236,2.1939820746950227,430.49,426685.1695891626,74893.41699580241,12188.273794259325,-802.7402538309904,8.040226417716935,-11.403699726405636,47.58232186641324,,Diagnostics
2021-01-31,241242.38607644377,153533.31731165218,24226.28795472217,30467.968766737267,4.634348222291884,487.59,225889.8987444848,144230.59840536086,6314.268084124377,-10865.472290196602,9.961124141643236,0.0,65.93161526532919,,Diagnostics
2021-02-28,400349.8622304457,68016.93686910378,147326.21671009978,15268.730409280965,1.3312275374354687,362.41,403401.0659938883,84503.32229545656,-33768.65101703825,2454.9538217083173,2.9508369266476384,85.17880499310165,62.10702602617486,,Diagnostics
2021-03-31,376949.27429543843,163434.1031489791,99211.39962358157,39545.740759401786,5.812066588782194,808.58,224843.44968372022,144153.41182731272,-10926.479211350723,15357.864621579316,11.348676968095583,-20.152794787150835,71.63465460933327,,Diagnostics
2021-04-30,320499.2900862801,118104.64792265127,75792.4843065922,25156.79140529203,3.4619757772350077,782.54,277186.3091778263,105585.87785290436,-23484.580925047285,-1077.8435717431764,6.376207482283935,-11.300594485753884,39.047259839327396,,Diagnostics
2021-05-31,122005.10069351911,63514.91777906502,130132.52875777279,119089.58443053313,1.7662732051949526,441.87,144238.8273561817,58213.38903300705,-4036.923067821007,-5153.548149162996,52.504353392128486,-64.89516032908219,0.46977102291627915,,Diagnostics
2021-06-30,125249.09983217831,188558.67918097335,30333.626498101836,73882.02689596063,2.6056801943938104,662.99,129288.42948088325,141314.53500155668,-2033.6632395922031,-7597.114629213823,45.29670873739781,-0.013193706980280103,48.3972311393953,,Diagnostics
2021-07-31,108349.58148681,66312.62493597096,59906.349494869675,55646.750558614935,6.152051918793954,749.47,62675.1506026979,53258.566846663765,8563.724588719315,-469.1924887382233,53.37193937516954,-23.36545507799947,26.003826541476027,,Diagnostics
2021-08-31,407201.1240201887,272044.3680451191,59751.13484810258,115085.5775618833,2.8779001582049184,605.36,354887.43194989394,454982.7656938371,15880.481679862096,24987.281752547784,12.674279915583398,209.92759097152862,69.43118878875138,,Diagnostics
2021-09-30,579289.9776317292,118604.89577287696,130417.71671930714,94724.27795162718,1.9488377719248566,591.31,263039.26745051786,140653.32064176336,12423.864991379058,-2541.0681734644536,41.60300477235279,-21.881700551363505,33.4982358104153,,Diagnostics
